84/1667 correctness_ratio: 0/2 true_positive_ratio: 0/5 total_correct_ratio: 152/314 = 48.407643312% 10_People_Marching_People_Marching_2_277.jpg
85/1667 correctness_ratio: 1/9 true_positive_ratio: 1/3 total_correct_ratio: 153/323 = 47.368421053% 10_People_Marching_People_Marching_2_256.jpg
86/1667 correctness_ratio: 8/11 true_positive_ratio: 8/9 total_correct_ratio: 161/334 = 48.203592814% 10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_368.jpg
87/1667 correctness_ratio: 0/3 true_positive_ratio: 0/1 total_correct_ratio: 161/337 = 47.774480712% 10_People_Marching_People_Marching_2_668.jpg
88/1667 correctness_ratio: 0/8 true_positive_ratio: 0/6 total_correct_ratio: 161/345 = 46.666666667% 10_People_Marching_People_Marching_2_60.jpg
89/1667 correctness_ratio: 3/6 true_positive_ratio: 3/7 total_correct_ratio: 164/351 = 46.723646724% 10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_716.jpg
90/1667 correctness_ratio: 0/3 true_positive_ratio: 0/2 total_correct_ratio: 164/354 = 46.327683616% 10_People_Marching_People_Marching_2_2.jpg
91/1667 correctness_ratio: 0/1 true_positive_ratio: 0/2 total_correct_ratio: 164/355 = 46.197183099% 10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_1020.jpg
92/1667 correctness_ratio: 0/1 true_positive_ratio: 0/2 total_correct_ratio: 164/356 = 46.067415730% 10_People_Marching_People_Marching_2_638.jpg
93/1667 correctness_ratio: 9/15 true_positive_ratio: 9/27 total_correct_ratio: 173/371 = 46.630727763% 10_People_Marching_People_Marching_2_401.jpg
94/1667 correctness_ratio: 2/6 true_positive_ratio: 2/4 total_correct_ratio: 175/377 = 46.419098143% 10_People_Marching_People_Marching_2_793.jpg
95/1667 correctness_ratio: 0/8 true_positive_ratio: 0/2 total_correct_ratio: 175/385 = 45.454545455% 10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_848.jpg
96/1667 correctness_ratio: 2/3 true_positive_ratio: 2/2 total_correct_ratio: 177/388 = 45.618556701% 10_People_Marching_People_Marching_2_514.jpg
97/1667 correctness_ratio: 15/16 true_positive_ratio: 15/17 total_correct_ratio: 192/404 = 47.524752475% 10_People_Marching_People_Marching_2_131.jpg
98/1667 correctness_ratio: 0/5 true_positive_ratio: 0/9 total_correct_ratio: 192/409 = 46.943765281% 10_People_Marching_People_Marching_2_27.jpg
99/1667 correctness_ratio: 1/1 true_positive_ratio: 1/5 total_correct_ratio: 193/410 = 47.073170732% 10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_552.jpg
100/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 193/411 = 46.958637470% 10_People_Marching_People_Marching_2_395.jpg
101/1667 correctness_ratio: 6/6 true_positive_ratio: 6/14 total_correct_ratio: 199/417 = 47.721822542% 10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_240.jpg
102/1667 correctness_ratio: 0/9 true_positive_ratio: 0/4 total_correct_ratio: 199/426 = 46.713615023% 10_People_Marching_People_Marching_2_239.jpg
103/1667 correctness_ratio: 6/9 true_positive_ratio: 6/10 total_correct_ratio: 205/435 = 47.126436782% 11_Meeting_Meeting_11_Meeting_Meeting_11_529.jpg
104/1667 correctness_ratio: 0/2 true_positive_ratio: 0/5 total_correct_ratio: 205/437 = 46.910755149% 11_Meeting_Meeting_11_Meeting_Meeting_11_441.jpg
105/1667 correctness_ratio: 3/6 true_positive_ratio: 3/5 total_correct_ratio: 208/443 = 46.952595937% 11_Meeting_Meeting_11_Meeting_Meeting_11_102.jpg
106/1667 correctness_ratio: 1/2 true_positive_ratio: 1/7 total_correct_ratio: 209/445 = 46.966292135% 11_Meeting_Meeting_11_Meeting_Meeting_11_507.jpg
107/1667 correctness_ratio: 0/1 true_positive_ratio: 0/3 total_correct_ratio: 209/446 = 46.860986547% 11_Meeting_Meeting_11_Meeting_Meeting_11_644.jpg
108/1667 correctness_ratio: 1/5 true_positive_ratio: 1/4 total_correct_ratio: 210/451 = 46.563192905% 11_Meeting_Meeting_11_Meeting_Meeting_11_807.jpg
109/1667 correctness_ratio: 2/4 true_positive_ratio: 2/4 total_correct_ratio: 212/455 = 46.593406593% 11_Meeting_Meeting_11_Meeting_Meeting_11_639.jpg
110/1667 correctness_ratio: 1/3 true_positive_ratio: 1/10 total_correct_ratio: 213/458 = 46.506550218% 11_Meeting_Meeting_11_Meeting_Meeting_11_176.jpg
111/1667 correctness_ratio: 7/9 true_positive_ratio: 7/21 total_correct_ratio: 220/467 = 47.109207709% 11_Meeting_Meeting_11_Meeting_Meeting_11_702.jpg
112/1667 correctness_ratio: 0/5 true_positive_ratio: 0/0 total_correct_ratio: 220/472 = 46.610169492% 11_Meeting_Meeting_11_Meeting_Meeting_11_385.jpg
113/1667 correctness_ratio: 0/2 true_positive_ratio: 0/1 total_correct_ratio: 220/474 = 46.413502110% 11_Meeting_Meeting_11_Meeting_Meeting_11_375.jpg
114/1667 correctness_ratio: 2/6 true_positive_ratio: 2/12 total_correct_ratio: 222/480 = 46.250000000% 11_Meeting_Meeting_11_Meeting_Meeting_11_560.jpg
115/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 223/481 = 46.361746362% 11_Meeting_Meeting_11_Meeting_Meeting_11_663.jpg
116/1667 correctness_ratio: 0/5 true_positive_ratio: 0/2 total_correct_ratio: 223/486 = 45.884773663% 11_Meeting_Meeting_11_Meeting_Meeting_11_339.jpg
117/1667 correctness_ratio: 1/5 true_positive_ratio: 1/2 total_correct_ratio: 224/491 = 45.621181263% 11_Meeting_Meeting_11_Meeting_Meeting_11_206.jpg
118/1667 correctness_ratio: 6/6 true_positive_ratio: 6/7 total_correct_ratio: 230/497 = 46.277665996% 11_Meeting_Meeting_11_Meeting_Meeting_11_406.jpg
119/1667 correctness_ratio: 6/9 true_positive_ratio: 6/8 total_correct_ratio: 236/506 = 46.640316206% 11_Meeting_Meeting_11_Meeting_Meeting_11_71.jpg
